class1,receptor1_name_short,receptor1_name,receptor1_entry_name,class2,receptor2_name_short,receptor2_name,receptor2_entry_name,identity,similarity
A (Rhodopsin),D<sub>2</sub>,D<sub>2</sub> receptor,drd2_human,A (Rhodopsin),5-HT<sub>2A</sub>,5-HT<sub>2A</sub> receptor,5ht2a_human,57,36
A (Rhodopsin),D<sub>2</sub>,D<sub>2</sub> receptor,drd2_human,A (Rhodopsin),5-HT<sub>2B</sub>,5-HT<sub>2B</sub> receptor,5ht2b_human,57,36
A (Rhodopsin),D<sub>2</sub>,D<sub>2</sub> receptor,drd2_human,A (Rhodopsin),5-HT<sub>2C</sub>,5-HT<sub>2C</sub> receptor,5ht2c_human,58,37
A (Rhodopsin),D<sub>2</sub>,D<sub>2</sub> receptor,drd2_human,A (Rhodopsin),5-HT<sub>4</sub>,5-HT<sub>4</sub> receptor,5ht4r_human,58,37
A (Rhodopsin),D<sub>2</sub>,D<sub>2</sub> receptor,drd2_human,A (Rhodopsin),5-HT<sub>5A</sub>,5-HT<sub>5A</sub> receptor,5ht5a_human,58,39
A (Rhodopsin),D<sub>2</sub>,D<sub>2</sub> receptor,drd2_human,A (Rhodopsin),5-HT<sub>6</sub>,5-HT<sub>6</sub> receptor,5ht6r_human,54,34
A (Rhodopsin),D<sub>2</sub>,D<sub>2</sub> receptor,drd2_human,A (Rhodopsin),5-HT<sub>7</sub>,5-HT<sub>7</sub> receptor,5ht7r_human,56,38
A (Rhodopsin),D<sub>2</sub>,D<sub>2</sub> receptor,drd2_human,A (Rhodopsin),M<sub>1</sub>,M<sub>1</sub> receptor,acm1_human,49,32
A (Rhodopsin),D<sub>2</sub>,D<sub>2</sub> receptor,drd2_human,A (Rhodopsin),M<sub>2</sub>,M<sub>2</sub> receptor,acm2_human,50,31
A (Rhodopsin),D<sub>2</sub>,D<sub>2</sub> receptor,drd2_human,A (Rhodopsin),M<sub>3</sub>,M<sub>3</sub> receptor,acm3_human,52,32
A (Rhodopsin),D<sub>2</sub>,D<sub>2</sub> receptor,drd2_human,A (Rhodopsin),M<sub>4</sub>,M<sub>4</sub> receptor,acm4_human,51,32
A (Rhodopsin),D<sub>2</sub>,D<sub>2</sub> receptor,drd2_human,A (Rhodopsin),M<sub>5</sub>,M<sub>5</sub> receptor,acm5_human,51,32
A (Rhodopsin),D<sub>2</sub>,D<sub>2</sub> receptor,drd2_human,A (Rhodopsin),&alpha;<sub>1A</sub>,&alpha;<sub>1A</sub>-adrenoceptor,ada1a_human,60,39
A (Rhodopsin),D<sub>2</sub>,D<sub>2</sub> receptor,drd2_human,A (Rhodopsin),&alpha;<sub>1B</sub>,&alpha;<sub>1B</sub>-adrenoceptor,ada1b_human,61,42
A (Rhodopsin),D<sub>2</sub>,D<sub>2</sub> receptor,drd2_human,A (Rhodopsin),&alpha;<sub>1D</sub>,&alpha;<sub>1D</sub>-adrenoceptor,ada1d_human,60,39
A (Rhodopsin),D<sub>2</sub>,D<sub>2</sub> receptor,drd2_human,A (Rhodopsin),&alpha;<sub>2A</sub>,&alpha;<sub>2A</sub>-adrenoceptor,ada2a_human,64,43
A (Rhodopsin),D<sub>2</sub>,D<sub>2</sub> receptor,drd2_human,A (Rhodopsin),&alpha;<sub>2B</sub>,&alpha;<sub>2B</sub>-adrenoceptor,ada2b_human,65,41
A (Rhodopsin),D<sub>2</sub>,D<sub>2</sub> receptor,drd2_human,A (Rhodopsin),&alpha;<sub>2C</sub>,&alpha;<sub>2C</sub>-adrenoceptor,ada2c_human,63,42
A (Rhodopsin),D<sub>2</sub>,D<sub>2</sub> receptor,drd2_human,A (Rhodopsin),&beta;<sub>1</sub>,&beta;<sub>1</sub>-adrenoceptor,adrb1_human,60,37
A (Rhodopsin),D<sub>2</sub>,D<sub>2</sub> receptor,drd2_human,A (Rhodopsin),&beta;<sub>2</sub>,&beta;<sub>2</sub>-adrenoceptor,adrb2_human,58,36
A (Rhodopsin),D<sub>2</sub>,D<sub>2</sub> receptor,drd2_human,A (Rhodopsin),&beta;<sub>3</sub>,&beta;<sub>3</sub>-adrenoceptor,adrb3_human,56,36
A (Rhodopsin),D<sub>2</sub>,D<sub>2</sub> receptor,drd2_human,A (Rhodopsin),D<sub>1</sub>,D<sub>1</sub> receptor,drd1_human,57,38
A (Rhodopsin),D<sub>2</sub>,D<sub>2</sub> receptor,drd2_human,A (Rhodopsin),D<sub>3</sub>,D<sub>3</sub> receptor,drd3_human,71,81
A (Rhodopsin),D<sub>2</sub>,D<sub>2</sub> receptor,drd2_human,A (Rhodopsin),D<sub>4</sub>,D<sub>4</sub> receptor,drd4_human,47,63
A (Rhodopsin),D<sub>2</sub>,D<sub>2</sub> receptor,drd2_human,A (Rhodopsin),D<sub>5</sub>,D<sub>5</sub> receptor,drd5_human,40,58
A (Rhodopsin),D<sub>2</sub>,D<sub>2</sub> receptor,drd2_human,A (Rhodopsin),H<sub>1</sub>,H<sub>1</sub> receptor,hrh1_human,34,53
A (Rhodopsin),D<sub>2</sub>,D<sub>2</sub> receptor,drd2_human,A (Rhodopsin),H<sub>2</sub>,H<sub>2</sub> receptor,hrh2_human,37,57
A (Rhodopsin),D<sub>2</sub>,D<sub>2</sub> receptor,drd2_human,A (Rhodopsin),H<sub>3</sub>,H<sub>3</sub> receptor,hrh3_human,30,52
A (Rhodopsin),D<sub>2</sub>,D<sub>2</sub> receptor,drd2_human,A (Rhodopsin),H<sub>4</sub>,H<sub>4</sub> receptor,hrh4_human,28,50
A (Rhodopsin),D<sub>2</sub>,D<sub>2</sub> receptor,drd2_human,A (Rhodopsin),TA<sub>1</sub>,TA<sub>1</sub> receptor,taar1_human,34,53
A (Rhodopsin),D<sub>2</sub>,D<sub>2</sub> receptor,drd2_human,A (Rhodopsin),AT<sub>1</sub>,AT<sub>1</sub> receptor,agtr1_human,21,39
A (Rhodopsin),D<sub>2</sub>,D<sub>2</sub> receptor,drd2_human,A (Rhodopsin),AT<sub>2</sub>,AT<sub>2</sub> receptor,agtr2_human,21,39
A (Rhodopsin),D<sub>2</sub>,D<sub>2</sub> receptor,drd2_human,A (Rhodopsin),apelin,apelin receptor,apj_human,22,39
A (Rhodopsin),D<sub>2</sub>,D<sub>2</sub> receptor,drd2_human,A (Rhodopsin),BB<sub>1</sub>,BB<sub>1</sub> receptor,nmbr_human,22,37
A (Rhodopsin),D<sub>2</sub>,D<sub>2</sub> receptor,drd2_human,A (Rhodopsin),BB<sub>2</sub>,BB<sub>2</sub> receptor,grpr_human,21,39
A (Rhodopsin),D<sub>2</sub>,D<sub>2</sub> receptor,drd2_human,A (Rhodopsin),BB<sub>3</sub>,BB<sub>3</sub> receptor,brs3_human,21,38
A (Rhodopsin),D<sub>2</sub>,D<sub>2</sub> receptor,drd2_human,A (Rhodopsin),B<sub>1</sub>,B<sub>1</sub> receptor,bkrb1_human,19,36
A (Rhodopsin),D<sub>2</sub>,D<sub>2</sub> receptor,drd2_human,A (Rhodopsin),B<sub>2</sub>,B<sub>2</sub> receptor,bkrb2_human,24,41
A (Rhodopsin),D<sub>2</sub>,D<sub>2</sub> receptor,drd2_human,A (Rhodopsin),CCK<sub>1</sub>,CCK<sub>1</sub> receptor,cckar_human,26,44
A (Rhodopsin),D<sub>2</sub>,D<sub>2</sub> receptor,drd2_human,A (Rhodopsin),CCK<sub>2</sub>,CCK<sub>2</sub> receptor,gasr_human,24,46
A (Rhodopsin),D<sub>2</sub>,D<sub>2</sub> receptor,drd2_human,A (Rhodopsin),C3a,C3a receptor,c3ar_human,21,38
A (Rhodopsin),D<sub>2</sub>,D<sub>2</sub> receptor,drd2_human,A (Rhodopsin),C5a<sub>1</sub>,C5a<sub>1</sub> receptor,c5ar1_human,22,34
A (Rhodopsin),D<sub>2</sub>,D<sub>2</sub> receptor,drd2_human,A (Rhodopsin),C5a<sub>2</sub>,C5a<sub>2</sub> receptor,c5ar2_human,16,30
A (Rhodopsin),D<sub>2</sub>,D<sub>2</sub> receptor,drd2_human,A (Rhodopsin),ET<sub>A</sub>,ET<sub>A</sub> receptor,ednra_human,20,38
A (Rhodopsin),D<sub>3</sub>,D<sub>3</sub> receptor,drd3_human,A (Rhodopsin),5-HT<sub>1A</sub>,5-HT<sub>1A</sub> receptor,5ht1a_human,57,38
A (Rhodopsin),D<sub>3</sub>,D<sub>3</sub> receptor,drd3_human,A (Rhodopsin),5-HT<sub>1B</sub>,5-HT<sub>1B</sub> receptor,5ht1b_human,58,39
A (Rhodopsin),D<sub>3</sub>,D<sub>3</sub> receptor,drd3_human,A (Rhodopsin),5-HT<sub>1D</sub>,5-HT<sub>1D</sub> receptor,5ht1d_human,58,40
A (Rhodopsin),D<sub>3</sub>,D<sub>3</sub> receptor,drd3_human,A (Rhodopsin),5-HT<sub>1E</sub>,5-HT<sub>1E</sub> receptor,5ht1e_human,58,37
A (Rhodopsin),D<sub>3</sub>,D<sub>3</sub> receptor,drd3_human,A (Rhodopsin),5-HT<sub>1F</sub>,5-HT<sub>1F</sub> receptor,5ht1f_human,58,38
A (Rhodopsin),D<sub>3</sub>,D<sub>3</sub> receptor,drd3_human,A (Rhodopsin),5-HT<sub>2A</sub>,5-HT<sub>2A</sub> receptor,5ht2a_human,55,34
A (Rhodopsin),D<sub>3</sub>,D<sub>3</sub> receptor,drd3_human,A (Rhodopsin),5-HT<sub>2B</sub>,5-HT<sub>2B</sub> receptor,5ht2b_human,54,32
A (Rhodopsin),D<sub>3</sub>,D<sub>3</sub> receptor,drd3_human,A (Rhodopsin),5-HT<sub>2C</sub>,5-HT<sub>2C</sub> receptor,5ht2c_human,56,35
A (Rhodopsin),D<sub>3</sub>,D<sub>3</sub> receptor,drd3_human,A (Rhodopsin),5-HT<sub>4</sub>,5-HT<sub>4</sub> receptor,5ht4r_human,58,39
A (Rhodopsin),D<sub>3</sub>,D<sub>3</sub> receptor,drd3_human,A (Rhodopsin),5-HT<sub>5A</sub>,5-HT<sub>5A</sub> receptor,5ht5a_human,52,36
A (Rhodopsin),D<sub>3</sub>,D<sub>3</sub> receptor,drd3_human,A (Rhodopsin),5-HT<sub>6</sub>,5-HT<sub>6</sub> receptor,5ht6r_human,54,34
A (Rhodopsin),D<sub>3</sub>,D<sub>3</sub> receptor,drd3_human,A (Rhodopsin),5-HT<sub>7</sub>,5-HT<sub>7</sub> receptor,5ht7r_human,54,37
A (Rhodopsin),D<sub>3</sub>,D<sub>3</sub> receptor,drd3_human,A (Rhodopsin),M<sub>1</sub>,M<sub>1</sub> receptor,acm1_human,51,33
A (Rhodopsin),D<sub>3</sub>,D<sub>3</sub> receptor,drd3_human,A (Rhodopsin),M<sub>2</sub>,M<sub>2</sub> receptor,acm2_human,50,32
A (Rhodopsin),D<sub>3</sub>,D<sub>3</sub> receptor,drd3_human,A (Rhodopsin),M<sub>3</sub>,M<sub>3</sub> receptor,acm3_human,51,30
A (Rhodopsin),D<sub>3</sub>,D<sub>3</sub> receptor,drd3_human,A (Rhodopsin),M<sub>4</sub>,M<sub>4</sub> receptor,acm4_human,50,33
A (Rhodopsin),D<sub>3</sub>,D<sub>3</sub> receptor,drd3_human,A (Rhodopsin),M<sub>5</sub>,M<sub>5</sub> receptor,acm5_human,50,30
A (Rhodopsin),D<sub>3</sub>,D<sub>3</sub> receptor,drd3_human,A (Rhodopsin),&alpha;<sub>1A</sub>,&alpha;<sub>1A</sub>-adrenoceptor,ada1a_human,58,39
A (Rhodopsin),D<sub>3</sub>,D<sub>3</sub> receptor,drd3_human,A (Rhodopsin),&alpha;<sub>1B</sub>,&alpha;<sub>1B</sub>-adrenoceptor,ada1b_human,59,41
A (Rhodopsin),D<sub>3</sub>,D<sub>3</sub> receptor,drd3_human,A (Rhodopsin),&alpha;<sub>1D</sub>,&alpha;<sub>1D</sub>-adrenoceptor,ada1d_human,59,42
A (Rhodopsin),D<sub>3</sub>,D<sub>3</sub> receptor,drd3_human,A (Rhodopsin),&alpha;<sub>2A</sub>,&alpha;<sub>2A</sub>-adrenoceptor,ada2a_human,61,43
A (Rhodopsin),D<sub>3</sub>,D<sub>3</sub> receptor,drd3_human,A (Rhodopsin),&alpha;<sub>2B</sub>,&alpha;<sub>2B</sub>-adrenoceptor,ada2b_human,63,42
A (Rhodopsin),D<sub>3</sub>,D<sub>3</sub> receptor,drd3_human,A (Rhodopsin),&alpha;<sub>2C</sub>,&alpha;<sub>2C</sub>-adrenoceptor,ada2c_human,60,43
A (Rhodopsin),D<sub>3</sub>,D<sub>3</sub> receptor,drd3_human,A (Rhodopsin),&beta;<sub>1</sub>,&beta;<sub>1</sub>-adrenoceptor,adrb1_human,57,38
A (Rhodopsin),D<sub>3</sub>,D<sub>3</sub> receptor,drd3_human,A (Rhodopsin),&beta;<sub>2</sub>,&beta;<sub>2</sub>-adrenoceptor,adrb2_human,56,35
A (Rhodopsin),D<sub>3</sub>,D<sub>3</sub> receptor,drd3_human,A (Rhodopsin),&beta;<sub>3</sub>,&beta;<sub>3</sub>-adrenoceptor,adrb3_human,56,39
A (Rhodopsin),D<sub>3</sub>,D<sub>3</sub> receptor,drd3_human,A (Rhodopsin),D<sub>1</sub>,D<sub>1</sub> receptor,drd1_human,56,36
A (Rhodopsin),D<sub>3</sub>,D<sub>3</sub> receptor,drd3_human,A (Rhodopsin),D<sub>2</sub>,D<sub>2</sub> receptor,drd2_human,81,71
A (Rhodopsin),D<sub>3</sub>,D<sub>3</sub> receptor,drd3_human,A (Rhodopsin),D<sub>4</sub>,D<sub>4</sub> receptor,drd4_human,49,65
A (Rhodopsin),D<sub>3</sub>,D<sub>3</sub> receptor,drd3_human,A (Rhodopsin),D<sub>5</sub>,D<sub>5</sub> receptor,drd5_human,37,54
A (Rhodopsin),D<sub>3</sub>,D<sub>3</sub> receptor,drd3_human,A (Rhodopsin),H<sub>1</sub>,H<sub>1</sub> receptor,hrh1_human,33,53
A (Rhodopsin),D<sub>3</sub>,D<sub>3</sub> receptor,drd3_human,A (Rhodopsin),H<sub>2</sub>,H<sub>2</sub> receptor,hrh2_human,36,56
A (Rhodopsin),D<sub>3</sub>,D<sub>3</sub> receptor,drd3_human,A (Rhodopsin),H<sub>3</sub>,H<sub>3</sub> receptor,hrh3_human,32,53
A (Rhodopsin),D<sub>3</sub>,D<sub>3</sub> receptor,drd3_human,A (Rhodopsin),H<sub>4</sub>,H<sub>4</sub> receptor,hrh4_human,29,49
A (Rhodopsin),D<sub>3</sub>,D<sub>3</sub> receptor,drd3_human,A (Rhodopsin),TA<sub>1</sub>,TA<sub>1</sub> receptor,taar1_human,31,51
A (Rhodopsin),D<sub>3</sub>,D<sub>3</sub> receptor,drd3_human,A (Rhodopsin),AT<sub>1</sub>,AT<sub>1</sub> receptor,agtr1_human,20,38
A (Rhodopsin),D<sub>3</sub>,D<sub>3</sub> receptor,drd3_human,A (Rhodopsin),AT<sub>2</sub>,AT<sub>2</sub> receptor,agtr2_human,20,37
A (Rhodopsin),D<sub>3</sub>,D<sub>3</sub> receptor,drd3_human,A (Rhodopsin),apelin,apelin receptor,apj_human,23,38
A (Rhodopsin),D<sub>3</sub>,D<sub>3</sub> receptor,drd3_human,A (Rhodopsin),BB<sub>1</sub>,BB<sub>1</sub> receptor,nmbr_human,19,36
A (Rhodopsin),D<sub>3</sub>,D<sub>3</sub> receptor,drd3_human,A (Rhodopsin),BB<sub>2</sub>,BB<sub>2</sub> receptor,grpr_human,21,38
A (Rhodopsin),D<sub>3</sub>,D<sub>3</sub> receptor,drd3_human,A (Rhodopsin),BB<sub>3</sub>,BB<sub>3</sub> receptor,brs3_human,21,39
A (Rhodopsin),D<sub>3</sub>,D<sub>3</sub> receptor,drd3_human,A (Rhodopsin),B<sub>1</sub>,B<sub>1</sub> receptor,bkrb1_human,20,34
A (Rhodopsin),D<sub>3</sub>,D<sub>3</sub> receptor,drd3_human,A (Rhodopsin),B<sub>2</sub>,B<sub>2</sub> receptor,bkrb2_human,24,39
A (Rhodopsin),D<sub>3</sub>,D<sub>3</sub> receptor,drd3_human,A (Rhodopsin),CCK<sub>1</sub>,CCK<sub>1</sub> receptor,cckar_human,24,42
A (Rhodopsin),D<sub>3</sub>,D<sub>3</sub> receptor,drd3_human,A (Rhodopsin),CCK<sub>2</sub>,CCK<sub>2</sub> receptor,gasr_human,25,45
A (Rhodopsin),D<sub>3</sub>,D<sub>3</sub> receptor,drd3_human,A (Rhodopsin),C3a,C3a receptor,c3ar_human,22,37
A (Rhodopsin),D<sub>3</sub>,D<sub>3</sub> receptor,drd3_human,A (Rhodopsin),C5a<sub>1</sub>,C5a<sub>1</sub> receptor,c5ar1_human,22,35
A (Rhodopsin),D<sub>3</sub>,D<sub>3</sub> receptor,drd3_human,A (Rhodopsin),C5a<sub>2</sub>,C5a<sub>2</sub> receptor,c5ar2_human,18,31
A (Rhodopsin),D<sub>3</sub>,D<sub>3</sub> receptor,drd3_human,A (Rhodopsin),ET<sub>A</sub>,ET<sub>A</sub> receptor,ednra_human,20,38
A (Rhodopsin),D<sub>4</sub>,D<sub>4</sub> receptor,drd4_human,A (Rhodopsin),5-HT<sub>1A</sub>,5-HT<sub>1A</sub> receptor,5ht1a_human,54,37
A (Rhodopsin),D<sub>4</sub>,D<sub>4</sub> receptor,drd4_human,A (Rhodopsin),5-HT<sub>1B</sub>,5-HT<sub>1B</sub> receptor,5ht1b_human,54,32
A (Rhodopsin),D<sub>4</sub>,D<sub>4</sub> receptor,drd4_human,A (Rhodopsin),5-HT<sub>1D</sub>,5-HT<sub>1D</sub> receptor,5ht1d_human,56,34
A (Rhodopsin),D<sub>4</sub>,D<sub>4</sub> receptor,drd4_human,A (Rhodopsin),5-HT<sub>1E</sub>,5-HT<sub>1E</sub> receptor,5ht1e_human,55,33
A (Rhodopsin),D<sub>4</sub>,D<sub>4</sub> receptor,drd4_human,A (Rhodopsin),5-HT<sub>1F</sub>,5-HT<sub>1F</sub> receptor,5ht1f_human,54,32
A (Rhodopsin),D<sub>4</sub>,D<sub>4</sub> receptor,drd4_human,A (Rhodopsin),5-HT<sub>2A</sub>,5-HT<sub>2A</sub> receptor,5ht2a_human,58,33
A (Rhodopsin),D<sub>4</sub>,D<sub>4</sub> receptor,drd4_human,A (Rhodopsin),5-HT<sub>2B</sub>,5-HT<sub>2B</sub> receptor,5ht2b_human,57,36
A (Rhodopsin),D<sub>4</sub>,D<sub>4</sub> receptor,drd4_human,A (Rhodopsin),5-HT<sub>2C</sub>,5-HT<sub>2C</sub> receptor,5ht2c_human,56,35
A (Rhodopsin),D<sub>4</sub>,D<sub>4</sub> receptor,drd4_human,A (Rhodopsin),5-HT<sub>4</sub>,5-HT<sub>4</sub> receptor,5ht4r_human,53,35
A (Rhodopsin),D<sub>4</sub>,D<sub>4</sub> receptor,drd4_human,A (Rhodopsin),5-HT<sub>5A</sub>,5-HT<sub>5A</sub> receptor,5ht5a_human,55,33
A (Rhodopsin),D<sub>4</sub>,D<sub>4</sub> receptor,drd4_human,A (Rhodopsin),5-HT<sub>6</sub>,5-HT<sub>6</sub> receptor,5ht6r_human,54,35
A (Rhodopsin),D<sub>4</sub>,D<sub>4</sub> receptor,drd4_human,A (Rhodopsin),5-HT<sub>7</sub>,5-HT<sub>7</sub> receptor,5ht7r_human,54,34
A (Rhodopsin),D<sub>4</sub>,D<sub>4</sub> receptor,drd4_human,A (Rhodopsin),M<sub>1</sub>,M<sub>1</sub> receptor,acm1_human,49,32
A (Rhodopsin),D<sub>4</sub>,D<sub>4</sub> receptor,drd4_human,A (Rhodopsin),M<sub>2</sub>,M<sub>2</sub> receptor,acm2_human,50,30
A (Rhodopsin),D<sub>4</sub>,D<sub>4</sub> receptor,drd4_human,A (Rhodopsin),M<sub>3</sub>,M<sub>3</sub> receptor,acm3_human,49,28
A (Rhodopsin),D<sub>4</sub>,D<sub>4</sub> receptor,drd4_human,A (Rhodopsin),M<sub>4</sub>,M<sub>4</sub> receptor,acm4_human,48,30
A (Rhodopsin),D<sub>4</sub>,D<sub>4</sub> receptor,drd4_human,A (Rhodopsin),M<sub>5</sub>,M<sub>5</sub> receptor,acm5_human,49,28
A (Rhodopsin),D<sub>4</sub>,D<sub>4</sub> receptor,drd4_human,A (Rhodopsin),&alpha;<sub>1A</sub>,&alpha;<sub>1A</sub>-adrenoceptor,ada1a_human,55,37
A (Rhodopsin),D<sub>4</sub>,D<sub>4</sub> receptor,drd4_human,A (Rhodopsin),&alpha;<sub>1B</sub>,&alpha;<sub>1B</sub>-adrenoceptor,ada1b_human,57,39
A (Rhodopsin),D<sub>4</sub>,D<sub>4</sub> receptor,drd4_human,A (Rhodopsin),&alpha;<sub>1D</sub>,&alpha;<sub>1D</sub>-adrenoceptor,ada1d_human,55,40
A (Rhodopsin),D<sub>4</sub>,D<sub>4</sub> receptor,drd4_human,A (Rhodopsin),&alpha;<sub>2A</sub>,&alpha;<sub>2A</sub>-adrenoceptor,ada2a_human,59,38
A (Rhodopsin),D<sub>4</sub>,D<sub>4</sub> receptor,drd4_human,A (Rhodopsin),&alpha;<sub>2B</sub>,&alpha;<sub>2B</sub>-adrenoceptor,ada2b_human,60,41
A (Rhodopsin),D<sub>4</sub>,D<sub>4</sub> receptor,drd4_human,A (Rhodopsin),&alpha;<sub>2C</sub>,&alpha;<sub>2C</sub>-adrenoceptor,ada2c_human,57,40
A (Rhodopsin),D<sub>4</sub>,D<sub>4</sub> receptor,drd4_human,A (Rhodopsin),&beta;<sub>1</sub>,&beta;<sub>1</sub>-adrenoceptor,adrb1_human,55,37
A (Rhodopsin),D<sub>4</sub>,D<sub>4</sub> receptor,drd4_human,A (Rhodopsin),&beta;<sub>2</sub>,&beta;<sub>2</sub>-adrenoceptor,adrb2_human,52,31
A (Rhodopsin),D<sub>4</sub>,D<sub>4</sub> receptor,drd4_human,A (Rhodopsin),&beta;<sub>3</sub>,&beta;<sub>3</sub>-adrenoceptor,adrb3_human,56,39
A (Rhodopsin),D<sub>4</sub>,D<sub>4</sub> receptor,drd4_human,A (Rhodopsin),D<sub>1</sub>,D<sub>1</sub> receptor,drd1_human,51,36
A (Rhodopsin),D<sub>4</sub>,D<sub>4</sub> receptor,drd4_human,A (Rhodopsin),D<sub>2</sub>,D<sub>2</sub> receptor,drd2_human,63,47
A (Rhodopsin),D<sub>4</sub>,D<sub>4</sub> receptor,drd4_human,A (Rhodopsin),D<sub>3</sub>,D<sub>3</sub> receptor,drd3_human,65,49
A (Rhodopsin),D<sub>4</sub>,D<sub>4</sub> receptor,drd4_human,A (Rhodopsin),D<sub>5</sub>,D<sub>5</sub> receptor,drd5_human,36,51
A (Rhodopsin),D<sub>4</sub>,D<sub>4</sub> receptor,drd4_human,A (Rhodopsin),H<sub>1</sub>,H<sub>1</sub> receptor,hrh1_human,32,51
A (Rhodopsin),D<sub>4</sub>,D<sub>4</sub> receptor,drd4_human,A (Rhodopsin),H<sub>2</sub>,H<sub>2</sub> receptor,hrh2_human,35,51
A (Rhodopsin),D<sub>4</sub>,D<sub>4</sub> receptor,drd4_human,A (Rhodopsin),H<sub>3</sub>,H<sub>3</sub> receptor,hrh3_human,30,49
A (Rhodopsin),D<sub>4</sub>,D<sub>4</sub> receptor,drd4_human,A (Rhodopsin),H<sub>4</sub>,H<sub>4</sub> receptor,hrh4_human,23,47
A (Rhodopsin),D<sub>4</sub>,D<sub>4</sub> receptor,drd4_human,A (Rhodopsin),TA<sub>1</sub>,TA<sub>1</sub> receptor,taar1_human,31,49
A (Rhodopsin),D<sub>4</sub>,D<sub>4</sub> receptor,drd4_human,A (Rhodopsin),AT<sub>1</sub>,AT<sub>1</sub> receptor,agtr1_human,20,36
A (Rhodopsin),D<sub>4</sub>,D<sub>4</sub> receptor,drd4_human,A (Rhodopsin),AT<sub>2</sub>,AT<sub>2</sub> receptor,agtr2_human,21,37
A (Rhodopsin),D<sub>4</sub>,D<sub>4</sub> receptor,drd4_human,A (Rhodopsin),apelin,apelin receptor,apj_human,24,39
A (Rhodopsin),D<sub>4</sub>,D<sub>4</sub> receptor,drd4_human,A (Rhodopsin),BB<sub>1</sub>,BB<sub>1</sub> receptor,nmbr_human,21,38
A (Rhodopsin),D<sub>4</sub>,D<sub>4</sub> receptor,drd4_human,A (Rhodopsin),BB<sub>2</sub>,BB<sub>2</sub> receptor,grpr_human,21,38
A (Rhodopsin),D<sub>4</sub>,D<sub>4</sub> receptor,drd4_human,A (Rhodopsin),BB<sub>3</sub>,BB<sub>3</sub> receptor,brs3_human,22,38
A (Rhodopsin),D<sub>4</sub>,D<sub>4</sub> receptor,drd4_human,A (Rhodopsin),B<sub>1</sub>,B<sub>1</sub> receptor,bkrb1_human,20,35
A (Rhodopsin),D<sub>4</sub>,D<sub>4</sub> receptor,drd4_human,A (Rhodopsin),B<sub>2</sub>,B<sub>2</sub> receptor,bkrb2_human,22,39
A (Rhodopsin),D<sub>4</sub>,D<sub>4</sub> receptor,drd4_human,A (Rhodopsin),CCK<sub>1</sub>,CCK<sub>1</sub> receptor,cckar_human,26,44
A (Rhodopsin),D<sub>4</sub>,D<sub>4</sub> receptor,drd4_human,A (Rhodopsin),CCK<sub>2</sub>,CCK<sub>2</sub> receptor,gasr_human,24,45
A (Rhodopsin),D<sub>4</sub>,D<sub>4</sub> receptor,drd4_human,A (Rhodopsin),C3a,C3a receptor,c3ar_human,24,35
A (Rhodopsin),D<sub>4</sub>,D<sub>4</sub> receptor,drd4_human,A (Rhodopsin),C5a<sub>1</sub>,C5a<sub>1</sub> receptor,c5ar1_human,23,35
A (Rhodopsin),D<sub>4</sub>,D<sub>4</sub> receptor,drd4_human,A (Rhodopsin),C5a<sub>2</sub>,C5a<sub>2</sub> receptor,c5ar2_human,17,32
A (Rhodopsin),D<sub>4</sub>,D<sub>4</sub> receptor,drd4_human,A (Rhodopsin),ET<sub>A</sub>,ET<sub>A</sub> receptor,ednra_human,20,36
A (Rhodopsin),D<sub>5</sub>,D<sub>5</sub> receptor,drd5_human,A (Rhodopsin),5-HT<sub>1A</sub>,5-HT<sub>1A</sub> receptor,5ht1a_human,58,40
A (Rhodopsin),D<sub>5</sub>,D<sub>5</sub> receptor,drd5_human,A (Rhodopsin),5-HT<sub>1B</sub>,5-HT<sub>1B</sub> receptor,5ht1b_human,56,39
A (Rhodopsin),D<sub>5</sub>,D<sub>5</sub> receptor,drd5_human,A (Rhodopsin),5-HT<sub>1D</sub>,5-HT<sub>1D</sub> receptor,5ht1d_human,56,37
A (Rhodopsin),D<sub>5</sub>,D<sub>5</sub> receptor,drd5_human,A (Rhodopsin),5-HT<sub>1E</sub>,5-HT<sub>1E</sub> receptor,5ht1e_human,53,36
A (Rhodopsin),D<sub>5</sub>,D<sub>5</sub> receptor,drd5_human,A (Rhodopsin),5-HT<sub>1F</sub>,5-HT<sub>1F</sub> receptor,5ht1f_human,55,37
A (Rhodopsin),D<sub>5</sub>,D<sub>5</sub> receptor,drd5_human,A (Rhodopsin),5-HT<sub>2A</sub>,5-HT<sub>2A</sub> receptor,5ht2a_human,52,32
A (Rhodopsin),D<sub>5</sub>,D<sub>5</sub> receptor,drd5_human,A (Rhodopsin),5-HT<sub>2B</sub>,5-HT<sub>2B</sub> receptor,5ht2b_human,52,33
A (Rhodopsin),D<sub>5</sub>,D<sub>5</sub> receptor,drd5_human,A (Rhodopsin),5-HT<sub>2C</sub>,5-HT<sub>2C</sub> receptor,5ht2c_human,52,31
A (Rhodopsin),D<sub>5</sub>,D<sub>5</sub> receptor,drd5_human,A (Rhodopsin),5-HT<sub>4</sub>,5-HT<sub>4</sub> receptor,5ht4r_human,59,41
A (Rhodopsin),D<sub>5</sub>,D<sub>5</sub> receptor,drd5_human,A (Rhodopsin),5-HT<sub>5A</sub>,5-HT<sub>5A</sub> receptor,5ht5a_human,52,32
